year,week,url
2019,16,https://idsp.mohfw.gov.in/WriteReadData/l892s/21323410851557989924.pdf
2019,17,https://idsp.mohfw.gov.in/WriteReadData/l892s/88599375341559045751.pdf
2019,18,https://idsp.mohfw.gov.in/WriteReadData/l892s/7712669551559045817.pdf
2019,19,https://idsp.mohfw.gov.in/WriteReadData/l892s/80647405011559539826.pdf
2019,20,https://idsp.mohfw.gov.in/WriteReadData/l892s/55569857191561115369.pdf
2019,21,https://idsp.mohfw.gov.in/WriteReadData/l892s/42153183271561703061.pdf
2019,22,https://idsp.mohfw.gov.in/WriteReadData/l892s/82640712431561703101.pdf
2019,23,https://idsp.mohfw.gov.in/WriteReadData/l892s/85360816881563359501.pdf
2019,24,https://idsp.mohfw.gov.in/WriteReadData/l892s/7691730161563359625.pdf
2019,25,https://idsp.mohfw.gov.in/WriteReadData/l892s/25756315101563359659.pdf
2019,26,https://idsp.mohfw.gov.in/WriteReadData/l892s/68942651301564989114.pdf
2019,27,https://idsp.mohfw.gov.in/WriteReadData/l892s/35559832711564989155.pdf
2019,28,https://idsp.mohfw.gov.in/WriteReadData/l892s/45766197691565696325.pdf
2019,29,https://idsp.mohfw.gov.in/WriteReadData/l892s/45717479631566903502.pdf
2019,30,https://idsp.mohfw.gov.in/WriteReadData/l892s/61242793991568706218.pdf
2019,31,https://idsp.mohfw.gov.in/WriteReadData/l892s/28346714001569322122.pdf
2019,32,https://idsp.mohfw.gov.in/WriteReadData/l892s/3386018991569841125.pdf
2019,33,https://idsp.mohfw.gov.in/WriteReadData/l892s/74743699461571052888.pdf
2019,34,https://idsp.mohfw.gov.in/WriteReadData/l892s/29559503671572417006.pdf
2019,35,https://idsp.mohfw.gov.in/WriteReadData/l892s/77063109021572417436.pdf
2019,36,https://idsp.mohfw.gov.in/WriteReadData/l892s/82656745161572606554.pdf
2019,37,https://idsp.mohfw.gov.in/WriteReadData/l892s/70521842991573621699.pdf
2019,38,https://idsp.mohfw.gov.in/WriteReadData/l892s/84412656471574839783.pdf
2019,39,https://idsp.mohfw.gov.in/WriteReadData/l892s/75110479251574835379.pdf
2019,40,https://idsp.mohfw.gov.in/WriteReadData/l892s/17724297961576151118.pdf
2019,41,https://idsp.mohfw.gov.in/WriteReadData/l892s/81692474481576480348.pdf
2019,42,https://idsp.mohfw.gov.in/WriteReadData/l892s/95714695921576827903.pdf
2019,43,https://idsp.mohfw.gov.in/WriteReadData/l892s/5840814251577708329.pdf
2019,44,https://idsp.mohfw.gov.in/WriteReadData/l892s/4836479471577875954.pdf
2019,45,https://idsp.mohfw.gov.in/WriteReadData/l892s/57227886241578632023.pdf
2019,46,https://idsp.mohfw.gov.in/WriteReadData/l892s/90035950711578899621.pdf
2019,47,https://idsp.mohfw.gov.in/WriteReadData/l892s/2211220741579085810.pdf
2019,48,https://idsp.mohfw.gov.in/WriteReadData/l892s/73655817411579588506.pdf
2019,49,https://idsp.mohfw.gov.in/WriteReadData/l892s/87432761971580215568.pdf
2019,50,https://idsp.mohfw.gov.in/WriteReadData/l892s/51324836071580451844.pdf
2019,51,https://idsp.mohfw.gov.in/WriteReadData/l892s/16441864901581914600.pdf
2019,52,https://idsp.mohfw.gov.in/WriteReadData/l892s/59318143211581914621.pdf
2020,1,https://idsp.mohfw.gov.in/WriteReadData/l892s/48719514701583384078.pdf
2020,2,https://idsp.mohfw.gov.in/WriteReadData/l892s/27385427641583741592.pdf
2020,3,https://idsp.mohfw.gov.in/WriteReadData/l892s/39159205151584345522.pdf
2020,4,https://idsp.mohfw.gov.in/WriteReadData/l892s/76464278111586340109.pdf
2020,5,https://idsp.mohfw.gov.in/WriteReadData/l892s/91997163121586426717.pdf
2020,6,https://idsp.mohfw.gov.in/WriteReadData/l892s/8960781311589282489.pdf
2020,7,https://idsp.mohfw.gov.in/WriteReadData/l892s/55963304211589526100.pdf
2020,8,https://idsp.mohfw.gov.in/WriteReadData/l892s/55485940871590493139.pdf
2020,9,https://idsp.mohfw.gov.in/WriteReadData/l892s/58051976421592202723.pdf
2020,10,https://idsp.mohfw.gov.in/WriteReadData/l892s/34059301592392433.pdf
2020,11,https://idsp.mohfw.gov.in/WriteReadData/l892s/63008264611592915163.pdf
2020,12,https://idsp.mohfw.gov.in/WriteReadData/l892s/72984700061593157501.pdf
2020,13,https://idsp.mohfw.gov.in/WriteReadData/l892s/47749922001595312153.pdf
2020,14,https://idsp.mohfw.gov.in/WriteReadData/l892s/75910552131595312482.pdf
2020,15,https://idsp.mohfw.gov.in/WriteReadData/l892s/82748353081596538437.pdf
2020,16,https://idsp.mohfw.gov.in/WriteReadData/l892s/34230801596538550.pdf
2020,17,https://idsp.mohfw.gov.in/WriteReadData/l892s/49994483731596602292.pdf
2020,18,https://idsp.mohfw.gov.in/WriteReadData/l892s/5964152161596712701.pdf
2020,19,https://idsp.mohfw.gov.in/WriteReadData/l892s/26128241981597124552.pdf
2020,20,https://idsp.mohfw.gov.in/WriteReadData/l892s/57704139231597648582.pdf
2020,21,https://drive.google.com/file/d/1IpcZap2hw84ELWDYYkCYpKj-7F1gHHiD/view?usp=sharing
2020,22,https://idsp.mohfw.gov.in/WriteReadData/l892s/12542165061598342727.pdf
2020,23,https://idsp.mohfw.gov.in/WriteReadData/l892s/26841813001598859859.pdf
2020,24,https://idsp.mohfw.gov.in/WriteReadData/l892s/40169163971598859879.pdf
2020,25,https://idsp.mohfw.gov.in/WriteReadData/l892s/72315328771599117641.pdf
2020,26,https://idsp.mohfw.gov.in/WriteReadData/l892s/82652121441599205047.pdf
2020,27,https://idsp.mohfw.gov.in/WriteReadData/l892s/76245669481599205071.pdf
2020,28,https://idsp.mohfw.gov.in/WriteReadData/l892s/7996614701600316906.pdf
2020,29,https://idsp.mohfw.gov.in/WriteReadData/l892s/75493226621600316927.pdf
2020,30,https://idsp.mohfw.gov.in/WriteReadData/l892s/6229883631601365884.pdf
2020,31,https://idsp.mohfw.gov.in/WriteReadData/l892s/81792301181601365912.pdf
2020,32,https://idsp.mohfw.gov.in/WriteReadData/l892s/76345468981602073147.pdf
2020,33,https://idsp.mohfw.gov.in/WriteReadData/l892s/3900624281602495904.pdf
2020,34,https://idsp.mohfw.gov.in/WriteReadData/l892s/79615858811603084941.pdf
2020,35,https://idsp.mohfw.gov.in/WriteReadData/l892s/20155875121604654822.pdf
2020,36,https://idsp.mohfw.gov.in/WriteReadData/l892s/94317400911604655031.pdf
2020,37,https://idsp.mohfw.gov.in/WriteReadData/l892s/42935830501604991853.pdf
2020,38,https://idsp.mohfw.gov.in/WriteReadData/l892s/35676360391606195472.pdf
2020,39,https://idsp.mohfw.gov.in/WriteReadData/l892s/64995502961606195427.pdf
2020,40,https://idsp.mohfw.gov.in/WriteReadData/l892s/35786420331606195227.pdf
2020,41,https://idsp.mohfw.gov.in/WriteReadData/l892s/99595557981606195263.pdf
2020,42,https://idsp.mohfw.gov.in/WriteReadData/l892s/6061046811606368261.pdf
2020,43,https://idsp.mohfw.gov.in/WriteReadData/l892s/57351711651607418821.pdf
2020,44,https://idsp.mohfw.gov.in/WriteReadData/l892s/90708520581607945512.pdf
2020,45,https://idsp.mohfw.gov.in/WriteReadData/l892s/57192284951607940109.pdf
2020,47,https://idsp.mohfw.gov.in/WriteReadData/l892s/88490139401610000902.pdf
2020,48,https://idsp.mohfw.gov.in/WriteReadData/l892s/14887303501610440276.pdf
2020,49,https://idsp.mohfw.gov.in/WriteReadData/l892s/8181197221610615473.pdf
2020,50,https://idsp.mohfw.gov.in/WriteReadData/l892s/90829141301611039090.pdf
2020,51,https://idsp.mohfw.gov.in/WriteReadData/l892s/7600145861611826717.pdf
2020,52,https://idsp.mohfw.gov.in/WriteReadData/l892s/21592462931612246615.pdf
2020,53,https://idsp.mohfw.gov.in/WriteReadData/l892s/6601227421612941709.pdf
2021,1,https://idsp.mohfw.gov.in/WriteReadData/l892s/54588936701614162099.pdf
2021,2,https://idsp.mohfw.gov.in/WriteReadData/l892s/65498445311614162134.pdf
2021,3,https://idsp.mohfw.gov.in/WriteReadData/l892s/74204773541614676896.pdf
2021,4,https://idsp.mohfw.gov.in/WriteReadData/l892s/4803207561615807414.pdf
2021,5,https://idsp.mohfw.gov.in/WriteReadData/l892s/4197231291617278271.pdf
2021,6,https://idsp.mohfw.gov.in/WriteReadData/l892s/63739555761617691316.pdf
2021,7,https://idsp.mohfw.gov.in/WriteReadData/l892s/40381941051618291545.pdf
2021,8,https://idsp.mohfw.gov.in/WriteReadData/l892s/92677823771621846952.pdf
2021,9,https://idsp.mohfw.gov.in/WriteReadData/l892s/70486229221621846974.pdf
2021,10,https://idsp.mohfw.gov.in/WriteReadData/l892s/30875961491622115622.pdf
2021,11,https://idsp.mohfw.gov.in/WriteReadData/l892s/75398645741622451261.pdf
2021,12,https://idsp.mohfw.gov.in/WriteReadData/l892s/59880574731623130107.pdf
2021,13,https://idsp.mohfw.gov.in/WriteReadData/l892s/97509421901623653932.pdf
2021,14,https://idsp.mohfw.gov.in/WriteReadData/l892s/94994875221624427606.pdf
2021,15,https://idsp.mohfw.gov.in/WriteReadData/l892s/50142595531625035099.pdf
2021,16,https://idsp.mohfw.gov.in/WriteReadData/l892s/50964838001625218861.pdf
2021,17,https://idsp.mohfw.gov.in/WriteReadData/l892s/52349419351625728884.pdf
2021,18,https://idsp.mohfw.gov.in/WriteReadData/l892s/73666412961626684927.pdf
2021,19,https://idsp.mohfw.gov.in/WriteReadData/l892s/89997464371627471359.pdf
2021,20,https://idsp.mohfw.gov.in/WriteReadData/l892s/77905767661628494849.pdf
2021,21,https://idsp.mohfw.gov.in/WriteReadData/l892s/54136961551628675774.pdf
2021,22,https://idsp.mohfw.gov.in/WriteReadData/l892s/10751456901629710010.pdf
2021,23,https://idsp.mohfw.gov.in/WriteReadData/l892s/71666443691631189657.pdf
2021,24,https://idsp.mohfw.gov.in/WriteReadData/l892s/3818378521631189682.pdf
2021,25,https://idsp.mohfw.gov.in/WriteReadData/l892s/25286157331631579632.pdf
2021,26,https://idsp.mohfw.gov.in/WriteReadData/l892s/12830469691632485260.pdf
2021,27,https://idsp.mohfw.gov.in/WriteReadData/l892s/93858438291632994388.pdf
2021,28,https://idsp.mohfw.gov.in/WriteReadData/l892s/47953744461634031895.pdf
2021,29,https://idsp.mohfw.gov.in/WriteReadData/l892s/42514392891634203744.pdf
2021,30,https://idsp.mohfw.gov.in/WriteReadData/l892s/53945400761634203762.pdf
2021,31,https://idsp.mohfw.gov.in/WriteReadData/l892s/74168424891635145233.pdf
2021,32,https://idsp.mohfw.gov.in/WriteReadData/l892s/60690508801635853024.pdf
2021,33,https://idsp.mohfw.gov.in/WriteReadData/l892s/71204470671637580725.pdf
2021,34,https://idsp.mohfw.gov.in/WriteReadData/l892s/79268315211637580936.pdf
2021,35,https://idsp.mohfw.gov.in/WriteReadData/l892s/67323893291638446578.pdf
2021,36,https://idsp.mohfw.gov.in/WriteReadData/l892s/7803926841638446619.pdf
2021,37,https://idsp.mohfw.gov.in/WriteReadData/l892s/68142848861638769472.pdf
2021,38,https://idsp.mohfw.gov.in/WriteReadData/l892s/12628276741640844117.pdf
2021,39,https://idsp.mohfw.gov.in/WriteReadData/l892s/78048457291640928892.pdf
2021,40,https://idsp.mohfw.gov.in/WriteReadData/l892s/90987822861641383977.pdf
2021,41,https://idsp.mohfw.gov.in/WriteReadData/l892s/11273184721641384072.pdf
2021,42,https://idsp.mohfw.gov.in/WriteReadData/l892s/49912946621641555899.pdf
2021,43,https://idsp.mohfw.gov.in/WriteReadData/l892s/12385261621641816039.pdf
2021,44,https://idsp.mohfw.gov.in/WriteReadData/l892s/4597934061641988247.pdf
2021,45,https://idsp.mohfw.gov.in/WriteReadData/l892s/37476946981642145276.pdf
2021,46,https://idsp.mohfw.gov.in/WriteReadData/l892s/37155971601642407309.pdf
2021,47,https://idsp.mohfw.gov.in/WriteReadData/l892s/99070210871642594974.pdf
2021,48,https://idsp.mohfw.gov.in/WriteReadData/l892s/907026181642679041.pdf
2021,49,https://idsp.mohfw.gov.in/WriteReadData/l892s/63934703921642751757.pdf
2021,50,https://idsp.mohfw.gov.in/WriteReadData/l892s/67474475281643264551.pdf
2021,51,https://idsp.mohfw.gov.in/WriteReadData/l892s/42140533011643607466.pdf
2021,52,https://idsp.mohfw.gov.in/WriteReadData/l892s/3693633111643607555.pdf
2022,1,https://idsp.mohfw.gov.in/WriteReadData/l892s/2548782891644495164.pdf
2022,2,https://idsp.mohfw.gov.in/WriteReadData/l892s/7295787021644495213.pdf
2022,3,https://idsp.mohfw.gov.in/WriteReadData/l892s/5146664691645083574.pdf
2022,4,https://idsp.mohfw.gov.in/WriteReadData/l892s/89343299521646644982.pdf
2022,5,https://idsp.mohfw.gov.in/WriteReadData/l892s/70457157021646826766.pdf
2022,6,https://idsp.mohfw.gov.in/WriteReadData/l892s/50723308761648360611.pdf
2022,7,https://idsp.mohfw.gov.in/WriteReadData/l892s/80255800071648722166.pdf
2022,8,https://idsp.mohfw.gov.in/WriteReadData/l892s/62747270011649328179.pdf
2022,9,https://idsp.mohfw.gov.in/WriteReadData/l892s/35671841001650605515.pdf
2022,10,https://idsp.mohfw.gov.in/WriteReadData/l892s/1392278531651211316.pdf
2022,11,https://idsp.mohfw.gov.in/WriteReadData/l892s/17777132131651643473.pdf
2022,12,https://idsp.mohfw.gov.in/WriteReadData/l892s/47642712261652251458.pdf
2022,13,https://idsp.mohfw.gov.in/WriteReadData/l892s/27714369291652936295.pdf
2022,14,https://idsp.mohfw.gov.in/WriteReadData/l892s/25631695521654237028.pdf
2022,15,https://idsp.mohfw.gov.in/WriteReadData/l892s/3440912171654257519.pdf
2022,16,https://idsp.mohfw.gov.in/WriteReadData/l892s/8769878311655962403.pdf
2022,17,https://idsp.mohfw.gov.in/WriteReadData/l892s/7494517571658218152.pdf
2022,18,https://idsp.mohfw.gov.in/WriteReadData/l892s/1679188201658218211.pdf
2022,19,https://idsp.mohfw.gov.in/WriteReadData/l892s/25831535421658994103.pdf
2022,20,https://idsp.mohfw.gov.in/WriteReadData/l892s/17460277921659429678.pdf
2022,21,https://idsp.mohfw.gov.in/WriteReadData/l892s/48206806551659700618.pdf
2022,22,https://idsp.mohfw.gov.in/WriteReadData/l892s/69983681661495600.pdf
2022,23,https://idsp.mohfw.gov.in/WriteReadData/l892s/1409615621661929367.pdf
2022,24,https://idsp.mohfw.gov.in/WriteReadData/l892s/33555288411662452396.pdf
2022,25,https://idsp.mohfw.gov.in/WriteReadData/l892s/10534460671663568873.pdf
2022,26,https://idsp.mohfw.gov.in/WriteReadData/l892s/97322230781664263759.pdf
2022,27,https://idsp.mohfw.gov.in/WriteReadData/l892s/74187654281664790779.pdf
2022,28,https://idsp.mohfw.gov.in/WriteReadData/l892s/83459743991665057580.pdf
2022,29,https://idsp.mohfw.gov.in/WriteReadData/l892s/80752570771665481474.pdf
2022,30,https://idsp.mohfw.gov.in/WriteReadData/l892s/79431194251666685561.pdf
2022,31,https://idsp.mohfw.gov.in/WriteReadData/l892s/50518998681666778173.pdf
2022,32,https://idsp.mohfw.gov.in/WriteReadData/l892s/4064579051667198471.pdf
2022,33,https://idsp.mohfw.gov.in/WriteReadData/l892s/45756211601667459801.pdf
2022,34,https://idsp.mohfw.gov.in/WriteReadData/l892s/73482782211667971918.pdf
2022,35,https://idsp.mohfw.gov.in/WriteReadData/l892s/94446467611669198494.pdf
2022,36,https://idsp.mohfw.gov.in/WriteReadData/l892s/67492866371669284742.pdf
2022,37,https://idsp.mohfw.gov.in/WriteReadData/l892s/75891972881670501228.pdf
2022,38,https://idsp.mohfw.gov.in/WriteReadData/l892s/78391596911671087086.pdf
2022,39,https://idsp.mohfw.gov.in/WriteReadData/l892s/11984820951671616638.pdf
2022,40,https://idsp.mohfw.gov.in/WriteReadData/l892s/42160159931671776389.pdf
2022,41,https://idsp.mohfw.gov.in/WriteReadData/l892s/51700607561672038266.pdf
2022,42,https://idsp.mohfw.gov.in/WriteReadData/l892s/1430537991672296570.pdf
2022,43,https://idsp.mohfw.gov.in/WriteReadData/l892s/25411693011672911468.pdf
2022,44,https://idsp.mohfw.gov.in/WriteReadData/l892s/8511094351673004835.pdf
2022,45,https://idsp.mohfw.gov.in/WriteReadData/l892s/31213653551673410239.pdf
2022,46,https://idsp.mohfw.gov.in/WriteReadData/l892s/60008466191674111579.pdf
2022,47,https://idsp.mohfw.gov.in/WriteReadData/l892s/39954396811675250534.pdf
2022,48,https://idsp.mohfw.gov.in/WriteReadData/l892s/66557506361675679880.pdf
2022,49,https://idsp.mohfw.gov.in/WriteReadData/l892s/16602315821676010289.pdf
2022,50,https://idsp.mohfw.gov.in/WriteReadData/l892s/2882454301676010303.pdf
2022,51,https://idsp.mohfw.gov.in/WriteReadData/l892s/37421173271676361045.pdf
2022,52,https://idsp.mohfw.gov.in/WriteReadData/l892s/54855544991676459270.pdf
2023,1,https://idsp.mohfw.gov.in/WriteReadData/l892s/56953886141677569586.pdf
2023,2,https://idsp.mohfw.gov.in/WriteReadData/l892s/5598982481677737839.pdf
2023,3,https://idsp.mohfw.gov.in/WriteReadData/l892s/59609550111678770735.pdf
2023,4,https://idsp.mohfw.gov.in/WriteReadData/l892s/22483332931678770810.pdf
2023,5,https://idsp.mohfw.gov.in/WriteReadData/l892s/4298719451679310429.pdf
2023,6,https://idsp.mohfw.gov.in/WriteReadData/l892s/43588480701679571484.pdf
2023,7,https://idsp.mohfw.gov.in/WriteReadData/l892s/92837229251680676582.pdf
2023,8,https://idsp.mohfw.gov.in/WriteReadData/l892s/959182831681282940.pdf
2023,9,https://idsp.mohfw.gov.in/WriteReadData/l892s/5334491831681890297.pdf
2023,10,https://idsp.mohfw.gov.in/WriteReadData/l892s/24421597211682506215.pdf
2023,11,https://idsp.mohfw.gov.in/WriteReadData/l892s/90932843861683201733.pdf
2023,12,https://idsp.mohfw.gov.in/WriteReadData/l892s/87996730991684214595.pdf
2023,13,https://idsp.mohfw.gov.in/WriteReadData/l892s/19237813091684214647.pdf
2023,14,https://idsp.mohfw.gov.in/WriteReadData/l892s/58269660581685423781.pdf
2023,15,https://idsp.mohfw.gov.in/WriteReadData/l892s/3439901971685510753.pdf
2023,16,https://idsp.mohfw.gov.in/WriteReadData/l892s/4625928981686305861.pdf
2023,17,https://idsp.mohfw.gov.in/WriteReadData/l892s/48854385361688450498.pdf
2023,18,https://idsp.mohfw.gov.in/WriteReadData/l892s/8984621471688550207.pdf
2023,19,https://idsp.mohfw.gov.in/WriteReadData/l892s/55850372501688721705.pdf
2023,20,https://idsp.mohfw.gov.in/WriteReadData/l892s/59542223571689673947.pdf
2023,21,https://idsp.mohfw.gov.in/WriteReadData/l892s/64657729271690964415.pdf
2023,22,https://idsp.mohfw.gov.in/WriteReadData/l892s/9050581631691147080.pdf
2023,23,https://idsp.mohfw.gov.in/WriteReadData/l892s/15879821711692006852.pdf
2023,24,https://idsp.mohfw.gov.in/WriteReadData/l892s/23869537881693295660.pdf
2023,25,https://idsp.mohfw.gov.in/WriteReadData/l892s/3934934481693388430.pdf
2023,26,https://drive.google.com/file/d/10tr8uV-XSxl0YymY9kEYFlVN5Q5FuUnV/view?usp=sharing
2023,27,https://drive.google.com/file/d/11IOaiQ4kyPfmHKyKbD__BvJw0rXYgxqT/view?usp=sharing
2023,28,https://drive.google.com/file/d/13aRKLFiItK2cf_UvPEJPNjqi1BfVhOgQ/view?usp=sharing
2023,29,https://drive.google.com/file/d/1TJegZJHdb9mY3Lmep4ZmBWvDm-gEKlZn/view?usp=sharing
2023,30,https://drive.google.com/file/d/1CeI73epXkepY7G4zhRgDLey97RCg9EWM/view?usp=sharing
2023,31,https://drive.google.com/file/d/1WbqirOXgbmGUZ4RJm2lstPviLlfRJDDI/view?usp=sharing
2023,32,https://drive.google.com/file/d/16IxSuOvE-dNVNzSQi-RVFRO21tAFxBNU/view?usp=sharing
2023,33,https://idsp.mohfw.gov.in/WriteReadData/l892s/33666127771697525084.pdf
2023,34,https://idsp.mohfw.gov.in/WriteReadData/l892s/1036560991697701673.pdf
2023,35,https://idsp.mohfw.gov.in/WriteReadData/l892s/6334518031698667764.pdf
2023,36,https://idsp.mohfw.gov.in/WriteReadData/l892s/128660161699611747.pdf
2023,37,https://idsp.mohfw.gov.in/WriteReadData/l892s/47975176701700192645.pdf
2023,38,https://idsp.mohfw.gov.in/WriteReadData/l892s/57241746311700469239.pdf
2023,39,https://drive.google.com/file/d/1zYcQ-s1bn2oIZC7s75StEv3gfH7-SG9m/view?usp=sharing
2023,40,https://drive.google.com/file/d/1_Eld-OoL2R7Jep_egDvTejeVoA1UqZHH/view?usp=sharing
2023,41,https://drive.google.com/file/d/1bfBuLDqCgReHfZmfn0vGSishe-joRspF/view?usp=sharing
2023,42,https://idsp.mohfw.gov.in/WriteReadData/l892s/17113853891702917780.pdf
2023,43,https://drive.google.com/file/d/1S2NwWg4kkwG5JzyucpfaekuTb7M7Y338/view?usp=sharing
2023,44,https://idsp.mohfw.gov.in/WriteReadData/l892s/11684956991704779982.pdf
2023,45,https://idsp.mohfw.gov.in/WriteReadData/l892s/58496833651705032329.pdf
2023,46,https://idsp.mohfw.gov.in/WriteReadData/l892s/17889938321705308095.pdf
2023,47,https://drive.google.com/file/d/1ACnjp1gpgdeAlhbzjvolAjb8O8_Rtizb/view?usp=sharing
2023,48,https://drive.google.com/file/d/12j_m_utGsNBRwiEckjuwzSCdpcFvrLlO/view?usp=sharing
2023,49,https://drive.google.com/file/d/1lABEzjOsFk3hNk-BBFyc7vVRO773XpHN/view?usp=sharing
2023,50,https://drive.google.com/file/d/1EOIJyqtZLVjDIz1q7-sjZBn6hMFM1bZ9/view?usp=sharing
2023,51,https://drive.google.com/file/d/1N1nx9L9PvucIeHPh0s_Y93brf_LFM322/view?usp=sharing
2023,52,https://drive.google.com/file/d/1ruCBZP_Cgn85cFd7KPeihNaLg8264gNz/view?usp=sharing
2024,1,https://drive.google.com/file/d/1SsmjJf-wrTtau9DM5YK3qthByCrmK7JE/view?usp=sharing
2024,2,https://drive.google.com/file/d/1LJdSIdb0D3WTdVSw_HkwVKJKaFU1gIA-/view?usp=sharing
2024,3,https://drive.google.com/file/d/1BUQRAAr6jqLY1U6po6FwpfCEAErCCoEu/view?usp=sharing
2024,4,https://idsp.mohfw.gov.in/WriteReadData/l892s/81470887121748948191.pdf
2024,5,https://drive.google.com/file/d/1ugVynaeUhTSP9wSPJEpnyFvm-yDwJYWD/view?usp=drive_link
2024,6,https://drive.google.com/file/d/171CIVyUf_g8WWV5iy-BBsxOJ-w3TjxeK/view?usp=sharing
2024,7,https://drive.google.com/file/d/1p084F_Nkx3PvKFTnIUxUwfeT62epyzkX/view?usp=sharing
2024,8,https://drive.google.com/file/d/1RPKEGDrNDELaz3LKfCCY9NC8kC8PufB4/view?usp=sharing
2024,9,https://drive.google.com/file/d/1oOCt8avv_yfOlsQ047XjCwtEOM5dq5CC/view?usp=sharing
2024,10,https://drive.google.com/file/d/1lumtRYDosARGeEKcHfggt5epdtyitS1A/view?usp=sharing
2024,11,https://drive.google.com/file/d/1qYHV0dODb1_v3VgI49O-x5MAjMYYThBs/view?usp=sharing
2024,12,https://drive.google.com/file/d/1gYke6h08qbm30tgTqi88YvneBSmh3cZW/view?usp=sharing
2024,13,https://drive.google.com/file/d/1FdbshEogmU7Ut4wY8iNKEVDE6J-4gGm_/view?usp=sharing
2024,14,https://drive.google.com/file/d/1VYR3JHc7T7bMnk8r7j83OfQHeJ4p_qJt/view?usp=sharing
2024,15,https://drive.google.com/file/d/1p93pnw30hl6Dsg1Tz3UooGaX9ifs7bPS/view?usp=sharing
2024,16,https://drive.google.com/file/d/1Z4wqatbeSAiQogSZpSyfh0TPhtsIGbpO/view?usp=sharing
2024,17,https://drive.google.com/file/d/181r-U1xoqvGFyer9pcRBisV_n23W5G90/view?usp=sharing
2024,18,https://drive.google.com/file/d/1bnbn-nVYBADrMvxH67GkNaPq87YwzTYB/view?usp=sharing
2024,19,https://drive.google.com/file/d/1X0AHVK_AExD2cRKNk-7K5umZB_YdDMSR/view?usp=sharing
2024,20,https://drive.google.com/file/d/1BFi8uM9DDwb0Q-X-1vJ4pCiUJqMWryAe/view?usp=sharing
2024,21,https://drive.google.com/file/d/1JtZCMGp5-wNBbBYv02xdCujs8r-ba6uh/view?usp=sharing
2024,22,https://drive.google.com/file/d/1J3BzC_ocEoWG2nbQiuRSvfbD7h1Vw0Bw/view?usp=sharing
2024,23,https://drive.google.com/file/d/1oW5w73kaCCnaeJmQU6lJOwy-afvX_5O3/view?usp=sharing
2024,24,https://drive.google.com/file/d/1JquWgitb12IqEsQh34sX1IQ5g9L2IiW6/view?usp=sharing
2024,25,https://drive.google.com/file/d/1zNmXoGphKZJBRg5fv2ak9rOFS7isXJqv/view?usp=sharing
2024,26,https://drive.google.com/file/d/1nqmrT1K0yMGVLubn_1c3OR5Tjh7OmIW1/view?usp=sharing
2024,27,https://drive.google.com/file/d/1RuBZeJLDaedV8Vj7Y4RPdvv05rGbqiPD/view?usp=sharing
2024,28,https://drive.google.com/file/d/1n4uySrCezHyJbLipKwwh1KfEewON_gDh/view?usp=sharing
2024,29,https://drive.google.com/file/d/1PtXxrZ4jXTUqN93sMi1mds74n-oxCrOm/view?usp=sharing
2024,30,https://drive.google.com/file/d/1iJ0y1mspBD68tD58TOCT75c-7YBzlo5L/view?usp=sharing
2024,31,https://drive.google.com/file/d/1lKaVabDcJwf64Cj3C_v-IbLkA878JHxI/view?usp=sharing
2024,32,https://drive.google.com/file/d/1R48Z4mop81jCe8hRRq-yONUDo0y3ZRtt/view?usp=sharing
2024,33,https://drive.google.com/file/d/1gZ3m-gJslKuzmCdhnit_Ka1au9-P8DTt/view?usp=sharing
2024,34,https://drive.google.com/file/d/1sc7KamA4UXuB9YImoHPyO9yVAzEnChZ9/view?usp=sharing
2024,35,https://drive.google.com/file/d/1H1pLNH7m8t-Fi_bqPC1O7rjYY1BPgPSz/view?usp=sharing
2024,36,https://drive.google.com/file/d/18fDoWSo9C7hGzSpYWdxI65CfNejBXhfH/view?usp=sharing
2024,37,https://drive.google.com/file/d/1gZY4wd-G9b8Xk_3L18ZO1H17FsDGnTR7/view?usp=sharing
2024,38,https://drive.google.com/file/d/1E8QA8_G2Z6GnlDWwvE2VCa9JAf2kykDK/view?usp=sharing
2024,39,https://drive.google.com/file/d/1U9yLalb31zQCj8Sx6XVNqvSSl-j4rm_J/view?usp=sharing
2024,40,https://drive.google.com/file/d/1i-fun3UzME2SCF9TbM6EKJ3A12EBW0_L/view?usp=sharing
2024,41,https://drive.google.com/file/d/1Cpr_45rvsaUqWiA3pmumANhkOcHo5o1i/view?usp=sharing
2024,42,https://drive.google.com/file/d/1fdXlPXw4utZVWk5bevJ3B0lFKH7dmKNr/view?usp=sharing
2024,43,https://drive.google.com/file/d/1ckrHLT9YO4ioQ7B0PQX1jlsSGkm_AsQT/view?usp=drive_link
2024,44,https://drive.google.com/file/d/1IODkFK_BavqO6G38T5jFvlzkOpUjn3En/view?usp=drive_link
2024,45,https://drive.google.com/file/d/1wsWUF7CyysoU1kObUGMj8AEkd_NdDfWb/view?usp=sharing
2024,46,https://drive.google.com/file/d/1aEF2AI-e-XLx29QWfA4JBAWsSmnu9QcZ/view?usp=sharing
2024,47,https://drive.google.com/file/d/1gpGTcGuBf4ZyDJK6FXMsu9yxzw0WsiYi/view?usp=sharing
2024,48,https://drive.google.com/file/d/1Wj4RIO8qr0ofT__7MdINowHUKXDe9x6l/view?usp=sharing
2024,49,https://drive.google.com/file/d/1Ll2rwBUaPWq9q9BKPCRQGYnQ9Jwgk2dp/view?usp=sharing
